,item_id_a,item_id_b,mode,s_id,d_id
42702,9606.ENSP00000244741,9606.ENSP00000044462,catalysis,615,132
42703,9606.ENSP00000244741,9606.ENSP00000052754,activation,615,579
42704,9606.ENSP00000244741,9606.ENSP00000201979,activation,615,254
42705,9606.ENSP00000244741,9606.ENSP00000181839,binding,615,614
42706,9606.ENSP00000244741,9606.ENSP00000158166,binding,615,743
42707,9606.ENSP00000244741,9606.ENSP00000181839,binding,615,614
42708,9606.ENSP00000244741,9606.ENSP00000201031,inhibition,615,1270
42709,9606.ENSP00000244741,9606.ENSP00000200453,activation,615,1055
42710,9606.ENSP00000244741,9606.ENSP00000201031,activation,615,1270
42711,9606.ENSP00000244741,9606.ENSP00000227507,inhibition,615,434
42712,9606.ENSP00000244741,9606.ENSP00000216117,expression,615,1128
42713,9606.ENSP00000244741,9606.ENSP00000212015,inhibition,615,189
42714,9606.ENSP00000244741,9606.ENSP00000209728,catalysis,615,659
42715,9606.ENSP00000244741,9606.ENSP00000210313,catalysis,615,137
42716,9606.ENSP00000244741,9606.ENSP00000215862,expression,615,1394
42717,9606.ENSP00000244741,9606.ENSP00000215071,catalysis,615,136
42718,9606.ENSP00000244741,9606.ENSP00000215832,ptmod,615,13
42719,9606.ENSP00000244741,9606.ENSP00000216225,inhibition,615,255
42720,9606.ENSP00000244741,9606.ENSP00000216225,inhibition,615,255
42721,9606.ENSP00000244741,9606.ENSP00000216225,ptmod,615,255
42722,9606.ENSP00000244741,9606.ENSP00000227507,inhibition,615,434
42723,9606.ENSP00000244741,9606.ENSP00000225831,expression,615,1047
42724,9606.ENSP00000244741,9606.ENSP00000221930,activation,615,145
42725,9606.ENSP00000244741,9606.ENSP00000219782,activation,615,1434
42726,9606.ENSP00000244741,9606.ENSP00000222390,activation,615,446
42727,9606.ENSP00000244741,9606.ENSP00000222574,inhibition,615,1530
42728,9606.ENSP00000244741,9606.ENSP00000227507,inhibition,615,434
42729,9606.ENSP00000244741,9606.ENSP00000227507,activation,615,434
42730,9606.ENSP00000244741,9606.ENSP00000227507,expression,615,434
42731,9606.ENSP00000244741,9606.ENSP00000227507,binding,615,434
42732,9606.ENSP00000244741,9606.ENSP00000227507,binding,615,434
42733,9606.ENSP00000244741,9606.ENSP00000245479,activation,615,89
42734,9606.ENSP00000244741,9606.ENSP00000231487,catalysis,615,675
42735,9606.ENSP00000244741,9606.ENSP00000227618,inhibition,615,668
42736,9606.ENSP00000244741,9606.ENSP00000227507,reaction,615,434
42737,9606.ENSP00000244741,9606.ENSP00000227507,reaction,615,434
42738,9606.ENSP00000244741,9606.ENSP00000231487,catalysis,615,675
42739,9606.ENSP00000244741,9606.ENSP00000229812,ptmod,615,28
42740,9606.ENSP00000244741,9606.ENSP00000231487,binding,615,675
42741,9606.ENSP00000244741,9606.ENSP00000231487,binding,615,675
42742,9606.ENSP00000244741,9606.ENSP00000233946,expression,615,1049
42743,9606.ENSP00000244741,9606.ENSP00000231487,ptmod,615,675
42744,9606.ENSP00000244741,9606.ENSP00000231487,inhibition,615,675
42745,9606.ENSP00000244741,9606.ENSP00000231487,inhibition,615,675
42746,9606.ENSP00000244741,9606.ENSP00000233630,expression,615,1349
42747,9606.ENSP00000244741,9606.ENSP00000231487,reaction,615,675
42748,9606.ENSP00000244741,9606.ENSP00000231487,reaction,615,675
42749,9606.ENSP00000244741,9606.ENSP00000239938,expression,615,1273
42750,9606.ENSP00000244741,9606.ENSP00000234091,expression,615,123
42751,9606.ENSP00000244741,9606.ENSP00000240328,expression,615,1329
42752,9606.ENSP00000244741,9606.ENSP00000254301,expression,615,1466
42753,9606.ENSP00000244741,9606.ENSP00000245479,expression,615,89
42754,9606.ENSP00000244741,9606.ENSP00000255465,inhibition,615,474
42755,9606.ENSP00000244741,9606.ENSP00000255465,binding,615,474
42756,9606.ENSP00000244741,9606.ENSP00000255465,activation,615,474
42757,9606.ENSP00000244741,9606.ENSP00000255465,catalysis,615,474
42758,9606.ENSP00000244741,9606.ENSP00000255465,binding,615,474
42759,9606.ENSP00000244741,9606.ENSP00000255465,catalysis,615,474
42760,9606.ENSP00000244741,9606.ENSP00000255465,reaction,615,474
42761,9606.ENSP00000244741,9606.ENSP00000255465,inhibition,615,474
42762,9606.ENSP00000244741,9606.ENSP00000255465,inhibition,615,474
42763,9606.ENSP00000244741,9606.ENSP00000255465,reaction,615,474
42764,9606.ENSP00000244741,9606.ENSP00000255465,reaction,615,474
42765,9606.ENSP00000244741,9606.ENSP00000260967,inhibition,615,960
42766,9606.ENSP00000244741,9606.ENSP00000257904,inhibition,615,621
42767,9606.ENSP00000244741,9606.ENSP00000257904,activation,615,621
42768,9606.ENSP00000244741,9606.ENSP00000257904,activation,615,621
42769,9606.ENSP00000244741,9606.ENSP00000257904,inhibition,615,621
42770,9606.ENSP00000244741,9606.ENSP00000257904,catalysis,615,621
42771,9606.ENSP00000244741,9606.ENSP00000257904,binding,615,621
42772,9606.ENSP00000244741,9606.ENSP00000257904,binding,615,621
42773,9606.ENSP00000244741,9606.ENSP00000257904,inhibition,615,621
42774,9606.ENSP00000244741,9606.ENSP00000257904,catalysis,615,621
42775,9606.ENSP00000244741,9606.ENSP00000257904,inhibition,615,621
42776,9606.ENSP00000244741,9606.ENSP00000260967,inhibition,615,960
42777,9606.ENSP00000244741,9606.ENSP00000257904,reaction,615,621
42778,9606.ENSP00000244741,9606.ENSP00000257904,ptmod,615,621
42779,9606.ENSP00000244741,9606.ENSP00000257904,reaction,615,621
42780,9606.ENSP00000244741,9606.ENSP00000257904,reaction,615,621
42781,9606.ENSP00000244741,9606.ENSP00000257915,expression,615,1663
42782,9606.ENSP00000244741,9606.ENSP00000260967,catalysis,615,960
42783,9606.ENSP00000244741,9606.ENSP00000258743,activation,615,752
42784,9606.ENSP00000244741,9606.ENSP00000258743,expression,615,752
42785,9606.ENSP00000244741,9606.ENSP00000260967,catalysis,615,960
42786,9606.ENSP00000244741,9606.ENSP00000260967,binding,615,960
42787,9606.ENSP00000244741,9606.ENSP00000260967,binding,615,960
42788,9606.ENSP00000244741,9606.ENSP00000261211,ptmod,615,965
42789,9606.ENSP00000244741,9606.ENSP00000261211,binding,615,965
42790,9606.ENSP00000244741,9606.ENSP00000260967,ptmod,615,960
42791,9606.ENSP00000244741,9606.ENSP00000260967,inhibition,615,960
42792,9606.ENSP00000244741,9606.ENSP00000260967,inhibition,615,960
42793,9606.ENSP00000244741,9606.ENSP00000260967,reaction,615,960
42794,9606.ENSP00000244741,9606.ENSP00000260967,reaction,615,960
42795,9606.ENSP00000244741,9606.ENSP00000260967,reaction,615,960
42796,9606.ENSP00000244741,9606.ENSP00000261211,inhibition,615,965
42797,9606.ENSP00000244741,9606.ENSP00000261211,catalysis,615,965
42798,9606.ENSP00000244741,9606.ENSP00000261211,binding,615,965
42799,9606.ENSP00000244741,9606.ENSP00000261211,catalysis,615,965
42800,9606.ENSP00000244741,9606.ENSP00000261211,inhibition,615,965
42801,9606.ENSP00000244741,9606.ENSP00000261211,inhibition,615,965
42802,9606.ENSP00000244741,9606.ENSP00000261211,inhibition,615,965
42803,9606.ENSP00000244741,9606.ENSP00000261254,activation,615,619
42804,9606.ENSP00000244741,9606.ENSP00000261211,reaction,615,965
42805,9606.ENSP00000244741,9606.ENSP00000261211,reaction,615,965
42806,9606.ENSP00000244741,9606.ENSP00000261211,reaction,615,965
42807,9606.ENSP00000244741,9606.ENSP00000261254,reaction,615,619
42808,9606.ENSP00000244741,9606.ENSP00000261254,inhibition,615,619
42809,9606.ENSP00000244741,9606.ENSP00000261254,binding,615,619
42810,9606.ENSP00000244741,9606.ENSP00000261254,binding,615,619
42811,9606.ENSP00000244741,9606.ENSP00000261254,reaction,615,619
42812,9606.ENSP00000244741,9606.ENSP00000261254,inhibition,615,619
42813,9606.ENSP00000244741,9606.ENSP00000261254,reaction,615,619
42814,9606.ENSP00000244741,9606.ENSP00000261799,expression,615,229
42815,9606.ENSP00000244741,9606.ENSP00000261819,inhibition,615,658
42816,9606.ENSP00000244741,9606.ENSP00000262158,expression,615,623
42817,9606.ENSP00000244741,9606.ENSP00000262160,activation,615,837
42818,9606.ENSP00000244741,9606.ENSP00000262160,inhibition,615,837
42819,9606.ENSP00000244745,9606.ENSP00000227163,expression,1588,1148
42820,9606.ENSP00000244763,9606.ENSP00000196551,reaction,1228,705
42821,9606.ENSP00000244763,9606.ENSP00000196551,reaction,1228,705
42822,9606.ENSP00000244763,9606.ENSP00000196551,binding,1228,705
42823,9606.ENSP00000244763,9606.ENSP00000196551,binding,1228,705
42824,9606.ENSP00000244763,9606.ENSP00000196551,reaction,1228,705
42825,9606.ENSP00000244769,9606.ENSP00000160740,binding,1003,1002
42826,9606.ENSP00000244769,9606.ENSP00000160740,binding,1003,1002
42827,9606.ENSP00000244869,9606.ENSP00000006053,expression,307,306
42828,9606.ENSP00000244869,9606.ENSP00000219476,expression,307,16
42829,9606.ENSP00000244869,9606.ENSP00000248594,inhibition,307,472
42830,9606.ENSP00000245157,9606.ENSP00000242067,inhibition,1659,1658
42831,9606.ENSP00000245157,9606.ENSP00000242067,binding,1659,1658
42832,9606.ENSP00000245157,9606.ENSP00000242067,binding,1659,1658
42833,9606.ENSP00000245157,9606.ENSP00000249373,binding,1659,274
42834,9606.ENSP00000245157,9606.ENSP00000242067,reaction,1659,1658
42835,9606.ENSP00000245157,9606.ENSP00000242067,inhibition,1659,1658
42836,9606.ENSP00000245157,9606.ENSP00000242067,reaction,1659,1658
42837,9606.ENSP00000245157,9606.ENSP00000242067,reaction,1659,1658
42838,9606.ENSP00000245157,9606.ENSP00000249373,binding,1659,274
42839,9606.ENSP00000245157,9606.ENSP00000249016,inhibition,1659,540
42840,9606.ENSP00000245157,9606.ENSP00000249016,binding,1659,540
42841,9606.ENSP00000245157,9606.ENSP00000249016,binding,1659,540
42842,9606.ENSP00000245157,9606.ENSP00000249016,reaction,1659,540
42843,9606.ENSP00000245157,9606.ENSP00000249016,reaction,1659,540
42844,9606.ENSP00000245157,9606.ENSP00000249016,reaction,1659,540
42845,9606.ENSP00000245157,9606.ENSP00000249373,reaction,1659,274
42846,9606.ENSP00000245157,9606.ENSP00000249373,inhibition,1659,274
42847,9606.ENSP00000245157,9606.ENSP00000249373,reaction,1659,274
42848,9606.ENSP00000245157,9606.ENSP00000249373,reaction,1659,274
42849,9606.ENSP00000245222,9606.ENSP00000234179,ptmod,1383,856
42850,9606.ENSP00000245222,9606.ENSP00000228872,expression,1383,670
42851,9606.ENSP00000245222,9606.ENSP00000215832,activation,1383,13
42852,9606.ENSP00000245222,9606.ENSP00000215832,ptmod,1383,13
42853,9606.ENSP00000245304,9606.ENSP00000251849,reaction,277,42
42854,9606.ENSP00000245304,9606.ENSP00000251849,reaction,277,42
42855,9606.ENSP00000245304,9606.ENSP00000219409,reaction,277,19
42856,9606.ENSP00000245304,9606.ENSP00000020673,reaction,277,9
42857,9606.ENSP00000245304,9606.ENSP00000211287,inhibition,277,7
42858,9606.ENSP00000245304,9606.ENSP00000251849,reaction,277,42
42859,9606.ENSP00000245304,9606.ENSP00000012443,catalysis,277,4
42860,9606.ENSP00000245304,9606.ENSP00000020673,catalysis,277,9
42861,9606.ENSP00000245304,9606.ENSP00000005340,binding,277,5
42862,9606.ENSP00000245304,9606.ENSP00000005340,binding,277,5
42863,9606.ENSP00000245304,9606.ENSP00000020673,catalysis,277,9
42864,9606.ENSP00000245304,9606.ENSP00000019317,inhibition,277,2
42865,9606.ENSP00000245304,9606.ENSP00000019317,activation,277,2
42866,9606.ENSP00000245304,9606.ENSP00000019317,catalysis,277,2
42867,9606.ENSP00000245304,9606.ENSP00000020673,binding,277,9
42868,9606.ENSP00000245304,9606.ENSP00000019317,inhibition,277,2
42869,9606.ENSP00000245304,9606.ENSP00000020673,binding,277,9
42870,9606.ENSP00000245304,9606.ENSP00000211287,catalysis,277,7
42871,9606.ENSP00000245304,9606.ENSP00000178640,binding,277,8
42872,9606.ENSP00000245304,9606.ENSP00000166244,binding,277,208
42873,9606.ENSP00000245304,9606.ENSP00000075503,activation,277,209
42874,9606.ENSP00000245304,9606.ENSP00000020673,reaction,277,9
42875,9606.ENSP00000245304,9606.ENSP00000020673,reaction,277,9
42876,9606.ENSP00000245304,9606.ENSP00000078429,activation,277,10
42877,9606.ENSP00000245304,9606.ENSP00000075503,activation,277,209
42878,9606.ENSP00000245304,9606.ENSP00000075503,catalysis,277,209
42879,9606.ENSP00000245304,9606.ENSP00000178640,binding,277,8
42880,9606.ENSP00000245304,9606.ENSP00000166244,catalysis,277,208
42881,9606.ENSP00000245304,9606.ENSP00000166244,binding,277,208
42882,9606.ENSP00000245304,9606.ENSP00000166244,catalysis,277,208
42883,9606.ENSP00000245304,9606.ENSP00000166244,reaction,277,208
42884,9606.ENSP00000245304,9606.ENSP00000166244,reaction,277,208
42885,9606.ENSP00000245304,9606.ENSP00000166244,reaction,277,208
42886,9606.ENSP00000245304,9606.ENSP00000211287,catalysis,277,7
42887,9606.ENSP00000245304,9606.ENSP00000202677,activation,277,11
42888,9606.ENSP00000245304,9606.ENSP00000178640,inhibition,277,8
42889,9606.ENSP00000245304,9606.ENSP00000178640,catalysis,277,8
42890,9606.ENSP00000245304,9606.ENSP00000178640,catalysis,277,8
42891,9606.ENSP00000245304,9606.ENSP00000178640,reaction,277,8
42892,9606.ENSP00000245304,9606.ENSP00000178640,reaction,277,8
42893,9606.ENSP00000245304,9606.ENSP00000178640,reaction,277,8
42894,9606.ENSP00000245304,9606.ENSP00000211287,binding,277,7
42895,9606.ENSP00000245304,9606.ENSP00000202677,inhibition,277,11
42896,9606.ENSP00000245304,9606.ENSP00000202677,catalysis,277,11
42897,9606.ENSP00000245304,9606.ENSP00000202677,inhibition,277,11
42898,9606.ENSP00000245304,9606.ENSP00000211287,binding,277,7
42899,9606.ENSP00000245304,9606.ENSP00000202677,inhibition,277,11
42900,9606.ENSP00000245304,9606.ENSP00000211287,activation,277,7
42901,9606.ENSP00000245304,9606.ENSP00000219409,reaction,277,19
42902,9606.ENSP00000245304,9606.ENSP00000216274,activation,277,212
42903,9606.ENSP00000245304,9606.ENSP00000215659,ptmod,277,12
42904,9606.ENSP00000245304,9606.ENSP00000215659,activation,277,12
42905,9606.ENSP00000245304,9606.ENSP00000211287,ptmod,277,7
42906,9606.ENSP00000245304,9606.ENSP00000211287,inhibition,277,7
42907,9606.ENSP00000245304,9606.ENSP00000211287,inhibition,277,7
42908,9606.ENSP00000245304,9606.ENSP00000211287,reaction,277,7
42909,9606.ENSP00000245304,9606.ENSP00000211287,reaction,277,7
42910,9606.ENSP00000245304,9606.ENSP00000211287,reaction,277,7
42911,9606.ENSP00000245304,9606.ENSP00000215659,inhibition,277,12
42912,9606.ENSP00000245304,9606.ENSP00000215659,catalysis,277,12
42913,9606.ENSP00000245304,9606.ENSP00000215659,binding,277,12
42914,9606.ENSP00000245304,9606.ENSP00000215659,binding,277,12
42915,9606.ENSP00000245304,9606.ENSP00000215659,inhibition,277,12
42916,9606.ENSP00000245304,9606.ENSP00000215659,catalysis,277,12
42917,9606.ENSP00000245304,9606.ENSP00000215659,inhibition,277,12
42918,9606.ENSP00000245304,9606.ENSP00000215832,reaction,277,13
42919,9606.ENSP00000245304,9606.ENSP00000215832,catalysis,277,13
42920,9606.ENSP00000245304,9606.ENSP00000215659,reaction,277,12
42921,9606.ENSP00000245304,9606.ENSP00000215659,reaction,277,12
42922,9606.ENSP00000245304,9606.ENSP00000215659,reaction,277,12
42923,9606.ENSP00000245304,9606.ENSP00000215832,binding,277,13
42924,9606.ENSP00000245304,9606.ENSP00000215832,activation,277,13
42925,9606.ENSP00000245304,9606.ENSP00000215832,binding,277,13
42926,9606.ENSP00000245304,9606.ENSP00000215832,reaction,277,13
42927,9606.ENSP00000245304,9606.ENSP00000215832,inhibition,277,13
42928,9606.ENSP00000245304,9606.ENSP00000215832,catalysis,277,13
42929,9606.ENSP00000245304,9606.ENSP00000215832,inhibition,277,13
42930,9606.ENSP00000245304,9606.ENSP00000215832,reaction,277,13
42931,9606.ENSP00000245304,9606.ENSP00000215832,inhibition,277,13
42932,9606.ENSP00000245304,9606.ENSP00000215832,ptmod,277,13
42933,9606.ENSP00000245304,9606.ENSP00000219409,reaction,277,19
42934,9606.ENSP00000245304,9606.ENSP00000216373,reaction,277,3
42935,9606.ENSP00000245304,9606.ENSP00000216373,binding,277,3
42936,9606.ENSP00000245304,9606.ENSP00000216274,activation,277,212
42937,9606.ENSP00000245304,9606.ENSP00000216373,activation,277,3
42938,9606.ENSP00000245304,9606.ENSP00000216373,catalysis,277,3
42939,9606.ENSP00000245304,9606.ENSP00000216373,binding,277,3
42940,9606.ENSP00000245304,9606.ENSP00000216373,catalysis,277,3
42941,9606.ENSP00000245304,9606.ENSP00000216373,reaction,277,3
42942,9606.ENSP00000245304,9606.ENSP00000216373,reaction,277,3
42943,9606.ENSP00000245304,9606.ENSP00000219409,binding,277,19
42944,9606.ENSP00000245304,9606.ENSP00000219409,binding,277,19
42945,9606.ENSP00000245304,9606.ENSP00000219255,binding,277,17
42946,9606.ENSP00000245304,9606.ENSP00000219255,activation,277,17
42947,9606.ENSP00000245304,9606.ENSP00000219409,activation,277,19
42948,9606.ENSP00000245304,9606.ENSP00000219255,binding,277,17
42949,9606.ENSP00000245304,9606.ENSP00000219255,reaction,277,17
42950,9606.ENSP00000245304,9606.ENSP00000251849,ptmod,277,42
42951,9606.ENSP00000245304,9606.ENSP00000238081,reaction,277,31
42952,9606.ENSP00000245304,9606.ENSP00000228945,binding,277,27
42953,9606.ENSP00000245304,9606.ENSP00000219476,inhibition,277,16
42954,9606.ENSP00000245304,9606.ENSP00000219476,activation,277,16
42955,9606.ENSP00000245304,9606.ENSP00000219476,activation,277,16
42956,9606.ENSP00000245304,9606.ENSP00000219476,inhibition,277,16
42957,9606.ENSP00000245304,9606.ENSP00000219476,ptmod,277,16
42958,9606.ENSP00000245304,9606.ENSP00000220751,activation,277,217
42959,9606.ENSP00000245304,9606.ENSP00000220751,activation,277,217
42960,9606.ENSP00000245304,9606.ENSP00000228945,binding,277,27
42961,9606.ENSP00000245304,9606.ENSP00000222345,inhibition,277,22
42962,9606.ENSP00000245304,9606.ENSP00000222345,activation,277,22
42963,9606.ENSP00000245304,9606.ENSP00000222345,inhibition,277,22
42964,9606.ENSP00000245304,9606.ENSP00000222345,catalysis,277,22
42965,9606.ENSP00000245304,9606.ENSP00000222345,inhibition,277,22
42966,9606.ENSP00000245304,9606.ENSP00000228945,activation,277,27
42967,9606.ENSP00000245304,9606.ENSP00000225577,ptmod,277,195
42968,9606.ENSP00000245304,9606.ENSP00000225577,inhibition,277,195
42969,9606.ENSP00000245304,9606.ENSP00000225577,inhibition,277,195
42970,9606.ENSP00000245304,9606.ENSP00000238081,inhibition,277,31
42971,9606.ENSP00000245304,9606.ENSP00000229794,reaction,277,23
42972,9606.ENSP00000245304,9606.ENSP00000229794,binding,277,23
42973,9606.ENSP00000245304,9606.ENSP00000228945,reaction,277,27
42974,9606.ENSP00000245304,9606.ENSP00000228945,reaction,277,27
42975,9606.ENSP00000245304,9606.ENSP00000228945,reaction,277,27
42976,9606.ENSP00000245304,9606.ENSP00000229794,binding,277,23
42977,9606.ENSP00000245304,9606.ENSP00000229264,activation,277,26
42978,9606.ENSP00000245304,9606.ENSP00000229794,activation,277,23
42979,9606.ENSP00000245304,9606.ENSP00000229794,reaction,277,23
42980,9606.ENSP00000245304,9606.ENSP00000229794,inhibition,277,23
42981,9606.ENSP00000245304,9606.ENSP00000229794,catalysis,277,23
42982,9606.ENSP00000245304,9606.ENSP00000229794,catalysis,277,23
42983,9606.ENSP00000245304,9606.ENSP00000229794,ptmod,277,23
42984,9606.ENSP00000245304,9606.ENSP00000229794,inhibition,277,23
42985,9606.ENSP00000245304,9606.ENSP00000229794,inhibition,277,23
42986,9606.ENSP00000245304,9606.ENSP00000238081,inhibition,277,31
42987,9606.ENSP00000245304,9606.ENSP00000230449,reaction,277,14
42988,9606.ENSP00000245304,9606.ENSP00000229794,reaction,277,23
42989,9606.ENSP00000245304,9606.ENSP00000230449,binding,277,14
42990,9606.ENSP00000245304,9606.ENSP00000230449,activation,277,14
42991,9606.ENSP00000245304,9606.ENSP00000230449,binding,277,14
42992,9606.ENSP00000245304,9606.ENSP00000238081,catalysis,277,31
42993,9606.ENSP00000245304,9606.ENSP00000238081,activation,277,31
42994,9606.ENSP00000245304,9606.ENSP00000232461,activation,277,32
42995,9606.ENSP00000245304,9606.ENSP00000232564,activation,277,33
42996,9606.ENSP00000245304,9606.ENSP00000238081,catalysis,277,31
42997,9606.ENSP00000245304,9606.ENSP00000238081,binding,277,31
42998,9606.ENSP00000245304,9606.ENSP00000238081,binding,277,31
42999,9606.ENSP00000245304,9606.ENSP00000251849,inhibition,277,42
43000,9606.ENSP00000245304,9606.ENSP00000248975,catalysis,277,37
43001,9606.ENSP00000245304,9606.ENSP00000238081,reaction,277,31
43002,9606.ENSP00000245304,9606.ENSP00000238081,reaction,277,31
43003,9606.ENSP00000245304,9606.ENSP00000248975,catalysis,277,37
43004,9606.ENSP00000245304,9606.ENSP00000248975,binding,277,37
43005,9606.ENSP00000245304,9606.ENSP00000248975,binding,277,37
43006,9606.ENSP00000245304,9606.ENSP00000248975,activation,277,37
43007,9606.ENSP00000245304,9606.ENSP00000251849,inhibition,277,42
43008,9606.ENSP00000245304,9606.ENSP00000248975,reaction,277,37
43009,9606.ENSP00000245304,9606.ENSP00000248975,inhibition,277,37
43010,9606.ENSP00000245304,9606.ENSP00000248975,inhibition,277,37
43011,9606.ENSP00000245304,9606.ENSP00000248975,reaction,277,37
43012,9606.ENSP00000245304,9606.ENSP00000248975,reaction,277,37
43013,9606.ENSP00000245304,9606.ENSP00000251849,catalysis,277,42
43014,9606.ENSP00000245304,9606.ENSP00000251849,catalysis,277,42
43015,9606.ENSP00000245304,9606.ENSP00000251849,activation,277,42
43016,9606.ENSP00000245304,9606.ENSP00000251849,binding,277,42
43017,9606.ENSP00000245304,9606.ENSP00000251849,activation,277,42
43018,9606.ENSP00000245304,9606.ENSP00000251849,binding,277,42
43019,9606.ENSP00000245304,9606.ENSP00000254695,inhibition,277,47
43020,9606.ENSP00000245304,9606.ENSP00000254695,inhibition,277,47
43021,9606.ENSP00000245304,9606.ENSP00000254695,catalysis,277,47
43022,9606.ENSP00000245304,9606.ENSP00000254695,activation,277,47
43023,9606.ENSP00000245304,9606.ENSP00000254695,inhibition,277,47
43024,9606.ENSP00000245304,9606.ENSP00000262211,inhibition,277,196
43025,9606.ENSP00000245304,9606.ENSP00000261845,inhibition,277,59
43026,9606.ENSP00000245304,9606.ENSP00000261845,catalysis,277,59
43027,9606.ENSP00000245304,9606.ENSP00000261845,activation,277,59
43028,9606.ENSP00000245304,9606.ENSP00000261845,catalysis,277,59
43029,9606.ENSP00000245304,9606.ENSP00000261845,binding,277,59
43030,9606.ENSP00000245304,9606.ENSP00000261845,binding,277,59
43031,9606.ENSP00000245304,9606.ENSP00000261845,ptmod,277,59
43032,9606.ENSP00000245304,9606.ENSP00000261845,inhibition,277,59
43033,9606.ENSP00000245304,9606.ENSP00000261845,inhibition,277,59
43034,9606.ENSP00000245304,9606.ENSP00000261845,reaction,277,59
43035,9606.ENSP00000245304,9606.ENSP00000261845,reaction,277,59
43036,9606.ENSP00000245304,9606.ENSP00000261845,reaction,277,59
43037,9606.ENSP00000245304,9606.ENSP00000261991,inhibition,277,198
43038,9606.ENSP00000245304,9606.ENSP00000261991,inhibition,277,198
43039,9606.ENSP00000245304,9606.ENSP00000261991,ptmod,277,198
43040,9606.ENSP00000245304,9606.ENSP00000262211,inhibition,277,196
43041,9606.ENSP00000245304,9606.ENSP00000262211,ptmod,277,196
43042,9606.ENSP00000245323,9606.ENSP00000204961,reaction,278,840
43043,9606.ENSP00000245323,9606.ENSP00000204961,reaction,278,840
43044,9606.ENSP00000245323,9606.ENSP00000204961,reaction,278,840
43045,9606.ENSP00000245323,9606.ENSP00000155926,catalysis,278,251
43046,9606.ENSP00000245323,9606.ENSP00000075503,catalysis,278,209
43047,9606.ENSP00000245323,9606.ENSP00000005340,binding,278,5
43048,9606.ENSP00000245323,9606.ENSP00000005340,binding,278,5
43049,9606.ENSP00000245323,9606.ENSP00000075503,binding,278,209
43050,9606.ENSP00000245323,9606.ENSP00000075503,activation,278,209
43051,9606.ENSP00000245323,9606.ENSP00000075503,binding,278,209
43052,9606.ENSP00000245323,9606.ENSP00000155926,catalysis,278,251
43053,9606.ENSP00000245323,9606.ENSP00000075503,reaction,278,209
43054,9606.ENSP00000245323,9606.ENSP00000075503,catalysis,278,209
43055,9606.ENSP00000245323,9606.ENSP00000075503,reaction,278,209
43056,9606.ENSP00000245323,9606.ENSP00000155926,binding,278,251
43057,9606.ENSP00000245323,9606.ENSP00000075503,reaction,278,209
43058,9606.ENSP00000245323,9606.ENSP00000155926,binding,278,251
43059,9606.ENSP00000245323,9606.ENSP00000204961,catalysis,278,840
43060,9606.ENSP00000245323,9606.ENSP00000166244,catalysis,278,208
43061,9606.ENSP00000245323,9606.ENSP00000155926,reaction,278,251
43062,9606.ENSP00000245323,9606.ENSP00000155926,reaction,278,251
43063,9606.ENSP00000245323,9606.ENSP00000155926,reaction,278,251
43064,9606.ENSP00000245323,9606.ENSP00000166244,binding,278,208
43065,9606.ENSP00000245323,9606.ENSP00000166244,activation,278,208
43066,9606.ENSP00000245323,9606.ENSP00000166244,binding,278,208
43067,9606.ENSP00000245323,9606.ENSP00000204961,catalysis,278,840
43068,9606.ENSP00000245323,9606.ENSP00000166244,reaction,278,208
43069,9606.ENSP00000245323,9606.ENSP00000166244,catalysis,278,208
43070,9606.ENSP00000245323,9606.ENSP00000166244,reaction,278,208
43071,9606.ENSP00000245323,9606.ENSP00000204961,binding,278,840
43072,9606.ENSP00000245323,9606.ENSP00000166244,reaction,278,208
43073,9606.ENSP00000245323,9606.ENSP00000204961,binding,278,840
43074,9606.ENSP00000245323,9606.ENSP00000217185,binding,278,214
43075,9606.ENSP00000245323,9606.ENSP00000215368,reaction,278,841
43076,9606.ENSP00000245323,9606.ENSP00000215368,catalysis,278,841
43077,9606.ENSP00000245323,9606.ENSP00000215368,catalysis,278,841
43078,9606.ENSP00000245323,9606.ENSP00000215368,reaction,278,841
43079,9606.ENSP00000245323,9606.ENSP00000215368,reaction,278,841
43080,9606.ENSP00000245323,9606.ENSP00000217185,binding,278,214
43081,9606.ENSP00000245323,9606.ENSP00000217185,activation,278,214
43082,9606.ENSP00000245323,9606.ENSP00000217188,binding,278,210
43083,9606.ENSP00000245323,9606.ENSP00000217185,reaction,278,214
43084,9606.ENSP00000245323,9606.ENSP00000217185,catalysis,278,214
43085,9606.ENSP00000245323,9606.ENSP00000217185,catalysis,278,214
43086,9606.ENSP00000245323,9606.ENSP00000217188,activation,278,210
43087,9606.ENSP00000245323,9606.ENSP00000217185,reaction,278,214
43088,9606.ENSP00000245323,9606.ENSP00000217185,reaction,278,214
43089,9606.ENSP00000245323,9606.ENSP00000217188,catalysis,278,210
43090,9606.ENSP00000245323,9606.ENSP00000217188,binding,278,210
43091,9606.ENSP00000245323,9606.ENSP00000217188,catalysis,278,210
43092,9606.ENSP00000245323,9606.ENSP00000217188,reaction,278,210
43093,9606.ENSP00000245323,9606.ENSP00000217188,reaction,278,210
43094,9606.ENSP00000245323,9606.ENSP00000217188,reaction,278,210
43095,9606.ENSP00000245323,9606.ENSP00000220003,activation,278,216
43096,9606.ENSP00000245323,9606.ENSP00000220003,reaction,278,216
43097,9606.ENSP00000245323,9606.ENSP00000220003,catalysis,278,216
43098,9606.ENSP00000245323,9606.ENSP00000220003,binding,278,216
